district_name,district_code,locality_name,locality_code,center_lat,center_lon,area_km2,pop_base,built_base,built_density,elev_mean,low5_pct,low10_pct,water_occ_pct,water_season_months,soil_vuln,hydro_vuln,eco_protect,cropland_pct,night_rad
Cumilla,BD2019,Debidwar,BD20190040,23.5797482,90.99808648,239.8255989976153,413212.5311761712,9149163.050980393,3.814923464893073,6.938550298260818,30.289042924999556,83.82903722397585,17.019141999082684,2.327205507589816,0.4330373936962301,0.475584422964511,0.070627927152104,50.47260811871026,0.9512495319162396
Cumilla,BD2019,Homna,BD20190054,23.68000235,90.81149876,124.43361962977116,192093.93349406312,3748563.027450984,3.012500189743036,4.361924877367494,78.4450743013493,97.29067563254652,43.02444607470807,2.8503392588411,0.4571786142455213,0.635899255921956,0.0432740649866009,66.81640627834756,0.8384386887905798
Cumilla,BD2019,Laksam,BD20190072,23.23144364,91.10487647,140.93975121421292,192224.95439907076,4036375.701960784,2.863901537491673,6.514800414680901,41.92620815105664,86.5857173191401,14.1256691462733,2.315326398273034,0.3703621934738267,0.4776643432526375,0.0734171386660734,48.73884086519959,1.0256896169736869
Cumilla,BD2019,Lalmai,BD20190073,23.29766555,91.15944077,120.34950419782848,114045.22054093303,5091108.117647057,4.23026929074704,8.370830300233411,2.938788267830841,72.43524789339898,12.376006890527677,2.1831980976532592,0.3762489341407515,0.40566127459803,0.0694894996912808,51.874788520664985,1.007414737571564
Cumilla,BD2019,Manoharganj,BD20190074,23.13846962,91.0667073,163.74091903086102,228032.96238273848,2336907.780392156,1.4271984023441984,5.586206398826266,60.38059641232112,91.77621092651222,12.091217445736609,1.9082992193614967,0.3518187742868061,0.4871171972187414,0.0694881850768308,52.78671783383403,0.6096818728391559
Cumilla,BD2019,Meghna,BD20190075,23.62583999,90.69021175,110.26853626119912,110002.9895831632,3102243.874509803,2.813353636218901,3.0376599349783224,88.93253657011954,99.28421632523867,71.87410560207016,6.468876341829686,0.4170033341671401,0.806152948767981,0.0347349070513567,55.861055732579366,1.4895638075266056
Cumilla,BD2019,Muradnagar,BD20190081,23.67809628,90.94281174,342.50954795161005,504687.6509142577,13411585.164705863,3.915682130590024,5.486256358436003,62.43992559430392,93.62163593003152,18.45444479364677,2.1156609291767285,0.4309197010420976,0.5211489339491844,0.0526921373406617,62.248060024837095,0.9686615019442626
Cumilla,BD2019,Nangalkot,BD20190087,23.14025225,91.20909928,235.81842719544724,354462.9024190245,6882626.486274509,2.918612666587824,6.880868866622163,28.308643291380264,84.42898668732587,22.736965270617848,1.8958442315080108,0.3985068408709235,0.4911072223985957,0.0641570880291599,55.507831487767845,0.8008115553597419
Cumilla,BD2019,Sadar Dakkhin,BD20190033,23.38833515,91.20221146,112.9376176976448,244905.69518227875,4915764.17647059,4.35263668269594,12.737727398788742,0.4254056708430486,53.980788515054265,8.542344187316194,1.9682091049267203,0.3960310417497201,0.3056152380554628,0.0717410422480971,48.94447458036393,1.514709257477853
Cumilla,BD2019,Titas,BD20190094,23.59090553,90.79551033,111.07900571845518,196427.654377554,4102259.760784311,3.6931009007967215,3.993130463476237,81.56572250911944,98.81140068901814,27.315902892991755,2.214276843825879,0.4019122984193313,0.5771615772898174,0.0441044603997435,66.92422469084869,0.8195379738053917
Cumilla,BD2019,Cumilla City Corporation,BD20195000,23.43375045,91.1833508,52.43232715399278,342836.64973067486,7586478.88627451,14.469086722001032,11.153324696407346,0.0990017676113915,55.31019537026693,35.71200776191148,4.799545328579952,0.4345572786388479,0.4538803284758905,0.0612262042772229,34.75217578437376,4.998423127510693
Cox's Bazar,BD2022,Chakaria,BD20220016,21.74110917,92.0517345,494.5764676390503,477008.0852837736,9647002.294117652,1.9505582908481984,12.136118761105765,47.84936757014023,59.26633716868731,63.78874776633601,6.566115268189714,0.3588231258779218,0.5993943889110975,0.0706250187060938,29.27893779287512,0.7148586311088693
Cox's Bazar,BD2022,Coxs Bazar Sadar,BD20220024,21.46611549,92.01564253,120.93702703238158,361968.266809613,6181371.901960784,5.111231897825375,8.104961728272569,57.64803589861936,73.06465374128766,57.76300616072162,5.680864413724019,0.4251946802415526,0.6256425369603871,0.0644119640003125,33.96811458866819,2.802627743517037
Cox's Bazar,BD2022,Eidgaon,BD20220032,21.55582075,92.05915783,86.6611130684255,114979.12210694444,2234518.772549021,2.578456118818483,12.115880229515806,46.57192354516347,60.04557822851579,53.37759586193869,5.7884606483831,0.3377190901873413,0.5535010316848248,0.0768071088632482,24.22819421900292,0.6603598417550093
Cox's Bazar,BD2022,Kutubdia,BD20220045,21.83800675,91.86254458,71.88260714455706,128039.60691265031,2457993.160784313,3.419454661461083,2.670333002782632,89.33833975385785,99.4172096129968,65.20092627903291,6.390254008602443,0.359362284900613,0.7820849187118082,0.0283206143562429,39.96955527872564,0.6588137764282193
Cox's Bazar,BD2022,Maheshkhali,BD20220049,21.60718915,91.91955884,401.4226522171096,350520.5576307726,4461725.756862745,1.111478321469915,7.418646837855381,72.52501254591223,78.32953845724202,77.52711096064239,9.015295803215803,0.3053788965857717,0.7740827414734341,0.0920407935032799,11.122573707110355,1.1027969010810132
Cox's Bazar,BD2022,Pekua,BD20220056,21.81593944,91.94474478,143.90074832440217,183626.6513507012,5899440.870588233,4.0996596190652514,2.580954012841141,90.31310444550174,97.17058786562994,73.33308461272192,7.778756792195298,0.3572565216595346,0.8235793880764498,0.0325505296185695,37.25302823868409,0.9470115571674658
Cox's Bazar,BD2022,Ramu,BD20220066,21.43878767,92.12036409,385.1337798622063,287708.20088369603,5867082.109803919,1.5233880839803384,22.020435221879207,11.930797115051629,22.68264857214576,41.53322938232112,4.073516153372427,0.3789570541639733,0.3153301573023203,0.1083842205571207,23.577334331770107,0.7597426548061382
Cox's Bazar,BD2022,Teknaf,BD20220090,20.96925113,92.23706771,368.9702232030823,281683.58204388904,5482671.454901961,1.485938731669488,22.965441211445363,42.48639552310109,53.69006377020981,86.75524619040769,9.367339420128276,0.3766326437679396,0.7013709723011756,0.0890367584207185,14.804272226030175,0.5866202349052583
Cox's Bazar,BD2022,Ukhia,BD20220094,21.22806282,92.11533645,259.4714465990293,216620.55006140395,8818822.301960787,3.398764071173054,20.267783828729826,12.29297810993321,25.23285825306897,62.744322458847286,5.941706180696131,0.3529894864469484,0.4321814270897114,0.1039532557269745,20.62397219055053,1.0811762444994717
Feni,BD2030,Chhagalnaiya,BD20300014,23.02016933,91.50651106,135.4039908432705,177589.51425191286,4115830.4862745055,3.0396670442591023,8.656069047409702,26.11213421972159,64.26508107771693,26.97649337405918,4.103619675426411,0.4214465536366353,0.4520042529160402,0.0699778863748959,49.03960009274128,1.0345842166500412
Feni,BD2030,Daganbhuiyan,BD20300025,22.97202602,91.29997117,141.42162140423443,244380.2689305549,4774286.784313725,3.375924230614693,7.229334397818162,32.38264721940366,78.34039921420691,15.39163521921668,1.5385508519785358,0.4060747549420136,0.4320450339308317,0.0885862239830369,38.85039233780747,0.9001086639474415
Feni,BD2030,Feni Sadar,BD20300029,22.99071311,91.41585715,214.77952384374495,487915.2610048432,10164419.878431369,4.732490181804351,7.500461125690143,26.21113523076658,76.53226770267713,38.608000578994485,4.136180365357977,0.4266200522013418,0.5484595461111608,0.087040507920845,36.23646634967918,1.4317788910562552
Feni,BD2030,Fulgazi,BD20300041,23.11846473,91.44164398,103.2393417691606,110977.51312437993,2367094.474509806,2.2928221295739597,8.941018714392072,8.77254048023823,65.70478264920663,10.90361275255624,1.7533197556008149,0.4496776178568536,0.3630561624820569,0.060138831845876,58.15555058548812,0.7960426047520334
Feni,BD2030,Parashuram,BD20300051,23.20244186,91.43849193,101.75062348470024,85376.63162066882,2079559.5490196077,2.0437806450712324,12.411987849351146,0.0,33.09739223532703,14.853609187723787,1.6542559023733954,0.4002293877407327,0.2284968289222281,0.0612023378707987,57.777294024631885,0.8829263630567123
Feni,BD2030,Sonagazi,BD20300094,22.85375019,91.396878,235.14873826184152,282165.2136950831,4827401.878431372,2.052914216811996,6.071647973526832,48.07256428907408,85.45854371738734,38.64454237202458,4.851593356353306,0.392317257497156,0.6006792343028842,0.0637337219106692,40.01594362031785,0.7042518154535209
Khagrachhari,BD2046,Dighinala,BD20460043,23.41579635,92.05900408,883.978613978895,101273.91161597296,3347095.3882352947,0.3786398602076595,125.16484041130953,0.0,0.0,15.781338080403504,1.8914546741118032,0.3319705374387512,0.0867589278499423,0.1414136962360236,5.135638753903226,0.3933517569857737
Khagrachhari,BD2046,Guimara,BD20460047,22.95816063,91.92264133,225.4010222524969,35982.54648028717,1111318.4078431374,0.493040535813642,102.35461048974332,0.0,0.0,21.879807692307693,3.095132743362832,0.3639392233462388,0.1281648726457908,0.1381880406104612,6.666079881434536,0.3954631177871182
Khagrachhari,BD2046,Khagrachhari Sadar,BD20460049,23.15840266,91.9983411,271.97294936767315,102269.57141468834,3622773.525490195,1.3320345033993295,92.73532632422898,0.0,0.0,17.997493564557573,2.093361975512267,0.3578207455815838,0.0978805937344892,0.1344590096480617,8.572646428515048,0.5018461354288957
Khagrachhari,BD2046,Lakkhichhari,BD20460061,22.78361647,91.93107935,211.3109132884261,23339.145977618056,414033.5921568629,0.1959357355063498,75.77201629586625,0.0,0.0,7.435754189944133,2.532239426854633,0.3561725718458721,0.0682291301123817,0.1435359808643856,3.980444139332264,0.3624745343047278
Khagrachhari,BD2046,Mahalchhari,BD20460065,22.9835062,92.04945547,234.6842321932629,62415.50467379163,2052576.7333333332,0.8746121178022019,94.19769925966452,0.0,0.0,36.03229450859114,3.3812131537820496,0.3253299930279312,0.1824665833431031,0.1279248577330806,13.825444441869706,0.3867376903580108
Khagrachhari,BD2046,Manikchhari,BD20460067,22.85186911,91.8267801,182.16519897833325,69085.82475289024,1807448.9058823537,0.9922031848121176,45.93334555851074,0.0,0.0,18.88243494423792,2.826816707991608,0.3535028157168212,0.1132021341046928,0.1310041630229307,11.120975532757896,0.4567572208648589
Khagrachhari,BD2046,Matiranga,BD20460070,23.16268454,91.85491132,492.2148461560328,155324.7213351653,6274597.329411764,1.274767995807812,88.70996694513315,0.0,0.0,17.67429631920817,2.514763874194479,0.3495088837491026,0.1037727683538032,0.1374095229070697,7.519766241438878,0.5902735526516971
Khagrachhari,BD2046,Panchhari,BD20460077,23.34218676,91.92458743,334.190701067358,41277.01209897979,3211330.8784313733,0.9609276584222228,110.29764830792304,0.0,0.0,16.15972626674435,1.7643312101910829,0.3352715034720051,0.0859645621034566,0.1359715995146308,8.307383088965578,0.4576106880312021
Khagrachhari,BD2046,Ramgarh,BD20460080,22.95403742,91.77612993,149.05711353373368,38567.81955373501,841756.0901960778,0.564720508964892,50.00558582127198,0.0,0.0062871908276629,29.50766705219557,2.445922075584208,0.3274658985557475,0.1440704949678124,0.1358926895238577,7.579748856914556,0.575664891360312
Lakshmipur,BD2051,Kamalnagar,BD20510033,22.75743615,90.8537509,237.7772027822736,223358.8271640816,1677172.721568627,0.7053547194364005,3.572196377759405,77.63104036159919,93.06001994277204,78.8821181548384,11.59860879963065,0.324693002492385,0.8881676499449195,0.0394520920345839,33.56992268100346,0.4379033844747192
Lakshmipur,BD2051,Lakshmipur Sadar,BD20510043,22.91127372,90.84389751,554.3776710263539,672334.8093433594,7004011.015686272,1.2634006349352616,5.891649172660821,55.41377521995186,78.48730585253914,81.13552315271595,10.34127737291842,0.3589946564103425,0.8095218302529056,0.0808888370616225,34.7699551740066,0.6112730630628442
Lakshmipur,BD2051,Raipur,BD20510058,23.00469424,90.73152598,184.0682810359458,277736.55393467407,3116955.721568629,1.6933692779800196,7.176857545409922,45.31493226888673,68.03013580105033,39.87251533009152,8.772305286107366,0.3530801116187273,0.5918945028618363,0.0970300337740906,31.461459959999832,0.5301109817585569
Lakshmipur,BD2051,Ramganj,BD20510065,23.09675351,90.87272553,169.82963088139562,286993.95620411925,3871240.399999996,2.279484669376432,7.519716446475308,37.74631223199409,69.6981796746244,13.194888416973752,1.602563381733504,0.3504203498553207,0.3865333076907764,0.1057557637889219,28.486022390402898,0.6179233651388084
Lakshmipur,BD2051,Ramgati,BD20510073,22.62490396,90.92223747,360.75740326408567,268550.314499028,1119041.031372549,0.3101921183730708,2.1713903864514443,86.30605774590535,95.45676265370832,87.53627982625474,11.44078554921082,0.3171515549474797,0.9266121704870928,0.0264993694170268,19.409600266380945,0.3775475003187364
Noakhali,BD2075,Begumganj,BD20750007,22.93091025,91.09425854,237.82944585840053,542707.8204759823,5194209.745098037,2.184006158846528,6.960060337495066,37.45294076671893,80.96940888688228,14.15417581686339,1.9593952237991328,0.3186476650003031,0.4465585424133109,0.0984164206766017,32.079936950774794,0.9381593662450384
Noakhali,BD2075,Chatkhil,BD20750010,23.0533338,90.96372295,137.96248661838402,246362.95162923457,3497751.0156862778,2.535291368994642,7.563382900817892,37.65980916004,70.74214668367517,9.853927538337272,1.58121959001356,0.337826549244431,0.3791820662942781,0.1045597248184177,29.635815974116227,0.6241822748143794
Noakhali,BD2075,Companiganj,BD20750021,22.75865966,91.30075882,410.1365044241274,291781.6842230901,5462284.803921564,1.3318211729509806,4.334203705848361,67.72135893190178,91.9661548525467,74.06517654873208,8.894040133210813,0.3734069736187293,0.8213098169772026,0.0395457120734922,34.87652014114627,0.559830887285112
Noakhali,BD2075,Hatiya,BD20750036,22.3481622,91.09140468,1068.5629128513183,430809.7570736968,4345329.435294118,0.4066517172769156,2.143900166768605,89.32924305890134,97.28079960059792,84.39013137273191,10.85792633664457,0.3349561370875832,0.9140944969513284,0.054558101233636,24.27471137059314,0.3438206194208356
Noakhali,BD2075,Kabirhat,BD20750047,22.81087606,91.19933235,136.96207691589305,165742.052807174,2445267.415686276,1.7853609340254732,6.875432126350487,37.73789101916057,83.9674352415714,15.190220079130302,2.3320250659031143,0.3667836309946761,0.4698863132957459,0.080471814989376,44.27269513384862,0.6220042630568934
Noakhali,BD2075,Noakhali Sadar,BD20750087,22.80832731,91.04870857,349.85864099510394,563204.7321789032,5978561.521568626,1.7088506102246857,6.370457734540275,47.25736062098737,86.12981299493529,16.100255522512917,2.491824595291244,0.3840422040267457,0.4854654627275248,0.0870910977499714,39.89957197403047,0.7917652178998981
Noakhali,BD2075,Senbag,BD20750080,22.99063881,91.21267406,166.21059609155444,294978.1776508594,4737379.701960784,2.8502272498627432,6.920161089227087,35.34777543441091,83.24766271744438,12.201589708318824,2.0182001551848177,0.3974075399144512,0.4509567154606959,0.0834943207066058,42.52946684248903,0.8340705562982006
Noakhali,BD2075,Sonaimuri,BD20750083,23.0262944,91.07783166,169.19664798377798,316138.58918624406,3932572.450980388,2.324261442435568,6.670493470044944,43.51515872217131,83.35362130297345,7.864013437261033,1.7238725916575763,0.3327902464745644,0.4313465527547537,0.0905320416488918,38.50315470269536,0.7593528807078824
Noakhali,BD2075,Subarnachar,BD20750085,22.61923455,91.15640167,568.3557024782693,215263.8055846459,5145312.396078434,0.9052979276257302,4.180477733401394,78.60949082731476,98.13218153891616,56.93794388055102,9.234173425546611,0.3979657493733488,0.7947805109328281,0.0564943037849415,42.70544405620877,0.4613591412522236
Rangamati,BD2084,Baghaichhari,BD20840007,23.38280723,92.23714299,1494.3935209119309,106768.7035867416,4130337.83921569,0.276388901679339,144.08163329980505,0.0,0.0,38.466019810797455,3.1236910171365984,0.3203922794843976,0.1866925862900677,0.1430075356758316,3.57973771257959,0.3539806985743551
Rangamati,BD2084,Barkal,BD20840021,22.83095905,92.34613321,667.4360642118016,46857.43613083602,2689246.125490196,0.4029219081330314,97.7137979003359,0.0,0.0,80.29347243532628,7.804265081808957,0.3001713929132128,0.4110982382204579,0.1270486188880612,3.9725220647271553,0.3288845615838068
Rangamati,BD2084,Belaichhari,BD20840029,22.2574125,92.48313972,752.6006650926915,19456.17089922601,976753.0588235294,0.1297837092268887,291.57339484793994,0.0,0.0,61.29184474022824,5.667598207380525,0.3310437496187391,0.3089814267138075,0.1373762428906356,1.342089497315098,0.3827061408377162
Rangamati,BD2084,Jurachhari,BD20840047,22.55930901,92.45549633,646.3189261998941,29171.63059218518,964812.188235294,0.1492780342837888,159.69810717810228,0.0,0.0,49.6001973117432,4.845106650292306,0.3300562600837213,0.2543524680959729,0.14227310535567,1.88472234041164,0.3624784815906675
Rangamati,BD2084,Kaptai,BD20840036,22.46236678,92.20166334,253.21556452118887,50975.89181895572,1654523.9254901966,0.6534053025605964,81.87026072437916,2.1465261571358947,2.990009008270178,71.93588654845385,6.65420729037333,0.3399502217545756,0.3761340982963597,0.1408483057555246,2.112977955906397,0.4878497402105622
Rangamati,BD2084,Kawkhali,BD20840025,22.62348916,92.0122707,238.5071035163426,69065.48679738145,1581261.7529411754,0.6629830850437655,67.93449204617406,0.0,0.0,21.639044943820227,2.9104477611940296,0.3666628622220699,0.1242441199899379,0.1438132133261273,3.522463228340532,0.4693132778126593
Rangamati,BD2084,Langadu,BD20840058,22.97008989,92.21665497,495.4312288916994,60092.72925764733,5900968.31372549,1.1910771807675924,64.80197662949179,0.0,0.0,78.83713192230157,7.545907054285183,0.2817457483957847,0.4016950792994752,0.1021790608660615,13.243430693588836,0.3253835385064528
Rangamati,BD2084,Naniarchar,BD20840075,22.83365535,92.07263493,337.36797529637306,45163.4901936435,2333507.517647059,0.6916802093017588,98.59076049346125,0.0,0.0,72.51969195546516,6.266739404072951,0.297200064340972,0.3582645785786772,0.1394252204305939,5.332790630556027,0.3195313234625129
Rangamati,BD2084,Rajasthali,BD20840078,22.371584,92.2445794,148.60543111908737,19876.80376756464,1059912.0431372554,0.713239102471213,103.74889612731424,0.0,0.0,15.49679487179487,3.166886109282423,0.369720800825175,0.107020217205989,0.1410975442852486,3.714570188541829,0.3839422668376952
Rangamati,BD2084,Rangamati Sadar,BD20840087,22.64512234,92.20136392,623.3429123418962,146905.84184819445,4353457.701960784,0.6984049414478567,83.36961022979006,0.0,0.00013295509503189615,87.51113061497416,9.487182535883056,0.2866893338835014,0.4644092643817215,0.111497748239917,2.209257659786575,0.3867695797072734
Dhaka,BD3026,Dhamrai,BD30260014,23.93897826,90.14080346,306.063548655737,478669.35516854527,11307363.549019609,3.6944495999875606,7.385630207457324,18.94909187379116,81.5112596645729,11.541008068352884,1.5743354506370002,0.4688370156691183,0.4334331209070965,0.0555541087731181,58.0467789299237,1.700212386072652
Dhaka,BD3026,Dohar,BD30260018,23.60157963,90.10840628,143.11098028478946,298307.5736725154,5333593.156862749,3.726893035215712,6.181441099234224,41.956395411043495,80.80214626395227,65.54458348820538,9.433826505110446,0.335089124069266,0.7502461421483447,0.0537434760234998,26.37469849095976,0.8486411288873251
Dhaka,BD3026,Keraniganj,BD30260038,23.69433062,90.34365782,184.2368071578636,886888.5383033756,16215588.623529414,8.801492423625785,5.290143880544573,56.95419384659412,92.9955828562931,58.26742574128368,6.711946144465595,0.4783674272964004,0.7342818820222384,0.0444716289757452,40.95401987224452,4.738500153011656
Dhaka,BD3026,Nawabganj,BD30260062,23.67242589,90.16080129,248.69730079887088,324320.7128016772,6894465.525490192,2.772231746522234,5.857389289479404,53.24415569826723,85.46017011284354,20.047084592507808,2.4531390577921384,0.4142429715122852,0.4956212125447755,0.0542413621175793,60.29900492381039,0.8869986696604919
Dhaka,BD3026,Savar,BD30260072,23.87995122,90.28057123,286.131779262632,1247747.0618281362,36786744.25882355,12.856574111978688,8.08775462574223,33.39572309385449,62.412656210920815,38.75826097818403,2.836463913932425,0.4424001832559981,0.4637852649383281,0.0583212418149241,34.3865831541152,5.353694978100012
Dhaka,BD3026,Dhaka North City Corporation,BD30262500,23.82077798,90.40619118,205.7668670284047,5818401.604158091,47616675.02352943,23.141079859546227,8.28301803146679,29.20241828143812,68.64947722985065,30.90542546144779,3.5519439935840262,0.4586778229107293,0.476290703209129,0.0288313052747589,14.273680688714856,19.549258574660875
Dhaka,BD3026,Dhaka South City Corporation,BD30262000,23.72675466,90.43742437,99.16553564724973,4713152.757399366,30486113.48627452,30.742649941124007,8.546103853894449,29.262565938784046,67.08563993167489,34.088631799895104,3.3101905511494207,0.4199955817930607,0.4763654335113269,0.0267936252930861,12.54059035583924,19.772181705408737
Faridpur,BD3029,Alfadanga,BD30290003,23.29513493,89.67033006,130.44502887435667,106610.74524979496,2222199.4823529427,1.7035524477466617,6.380491259323239,37.01521182803361,84.8498491458117,46.24053842794407,4.750886178087333,0.4984494802753987,0.6228476419554125,0.0470929129681408,60.06875000335774,0.5755809304378581
Faridpur,BD3029,Bhanga,BD30290010,23.38910046,90.0100025,218.94792214437624,248835.60295286545,4043928.733333333,1.8469820100264436,5.763966510774635,59.51272708419639,85.48068454780655,17.36549550694637,1.5977281705068014,0.4690608000876645,0.4720711175812218,0.0550680865699602,60.60380405915594,0.9979417423031556
Faridpur,BD3029,Boalmari,BD30290018,23.39867627,89.69242212,263.4186300288052,183388.4438624553,4505811.658823526,1.7105136634910028,7.065825236425757,34.05263500016061,78.52788111916065,41.22699501539571,3.6180812794386177,0.4798108072419322,0.5579713022474182,0.0617839687601701,56.2987797462728,0.6302740738899638
Faridpur,BD3029,Char Bhadrasan,BD30290021,23.59005054,89.98012695,137.25097021199073,64888.36525794013,1772515.7647058822,1.2914413369669782,5.567085928397352,35.91184454488071,92.59792952616232,58.40160817163101,5.082277748179415,0.3532178446302302,0.7058009406047626,0.0193788168597246,64.37715192991313,0.5884755648180366
Faridpur,BD3029,Faridpur Sadar,BD30290047,23.5974305,89.81272444,395.32955723817616,459049.240212009,10134261.552941186,2.563497053885993,7.989225059795935,15.233327569952731,74.91720735467663,39.07157193823287,2.9150640471264766,0.4732578023735495,0.5224623356653011,0.0580150616487126,54.50528527154507,1.1195738800740986
Faridpur,BD3029,Madhukhali,BD30290056,23.54110013,89.61112757,237.4081399152469,202152.6671136088,3348789.5137254912,1.4105622136296534,8.426851372529443,8.006503472345795,72.83805665478081,43.51070197306296,4.594673908053903,0.4704988185601061,0.556636610319799,0.0574582899593609,57.41108439474751,0.7018494699545055
Faridpur,BD3029,Nagarkanda,BD30290062,23.43433249,89.89562244,194.45281860994464,170692.8174928832,3631480.752941178,1.8675382434160603,5.637857608284219,58.65834218364224,87.04348503024555,10.322244596271185,1.4282081041197,0.4564678754437153,0.4516270071250491,0.0487960393650595,66.56276437753569,0.7042510958332122
Faridpur,BD3029,Sadarpur,BD30290084,23.49841249,90.05092519,274.67784989195104,162799.82024836744,5703346.678431373,2.0763766283575023,6.008325387935372,32.53487862965842,88.13617374201785,49.501200797346165,6.825243874750447,0.3745466387652004,0.683621049208966,0.0336420307604657,57.30939649925223,0.6917897213430024
Faridpur,BD3029,Saltha,BD30290090,23.41804522,89.80078563,190.51434529420436,156843.7738160003,2798377.568627451,1.4688539932811984,6.000792068424142,57.29946345282284,85.16139244510667,7.315701185417977,1.7866091521555585,0.4675696779901114,0.4386080393545356,0.051602077427457,64.88931764308431,0.5471537840233329
Gazipur,BD3033,Gazipur Sadar,BD30330030,24.08486105,90.42475588,138.2997767552306,517168.9147109911,7709608.529411766,5.57456324969822,12.854021208718583,18.564005959397093,33.83784829016036,25.60195910351334,2.163832156466544,0.3798508304775275,0.2779410434424607,0.0938606546963179,30.95670432359488,2.79344169395367
Gazipur,BD3033,Kaliakair,BD30330032,24.10221402,90.26555217,312.09516088198694,682181.7051649081,14668371.662745109,4.699967670531004,11.719173157782166,12.96353935835632,43.47828411157578,30.95628475923932,2.910532155793368,0.3957415843871051,0.3525081444226514,0.0896644692560315,32.32077975015304,2.3692980984317065
Gazipur,BD3033,Kaliganj,BD30330034,23.96481774,90.55522821,222.36931780163712,382016.3853969233,6260207.670588238,2.815229966290857,7.424700869502252,41.621603379855394,70.84685569603292,34.454309244993006,2.8960606845542003,0.3648628563051868,0.487668611065527,0.0772265074649167,44.60856402140752,1.704263195244258
Gazipur,BD3033,Kapasia,BD30330036,24.14779535,90.60046014,362.63838158658456,471759.7057181352,7119624.098039217,1.963284765084723,10.694645021480088,12.184634146855842,45.092447120014846,42.76398747569537,3.169501292056772,0.36524469166135,0.4054149897392802,0.0955892584562296,33.4944269850398,0.9080052834895274
Gazipur,BD3033,Sreepur,BD30330086,24.20580898,90.44362975,463.06596262714913,676008.7536707328,19565771.89411764,4.225266694859969,14.334432842926764,6.314937132635806,20.34461053658187,27.34727367744857,2.412952364166444,0.3906029533640832,0.2274820780217958,0.0922959324053225,33.313834653874544,2.3046786324614383
Gazipur,BD3033,Gazipur City Corporation,BD30333300,23.98319059,90.38473992,320.3855565722919,2427929.258082049,40798425.9803922,12.734165178006842,9.474218754058748,21.386143159916937,54.02968957464639,34.8956256146628,2.587019886289383,0.4368990688645291,0.4083852908420516,0.0674042670588291,33.155341348344706,5.678952842788107
Gopalganj,BD3035,Gopalganj Sadar,BD30350032,23.06056181,89.84767364,384.168767476645,298170.3980144836,6782711.109803922,1.7655550591358955,3.224830900157827,82.71035938346228,96.78229825291496,42.445643906682605,3.461268635049877,0.4016113428941932,0.641767906395671,0.0449615893932517,67.26607903464435,0.9027323669209733
Gopalganj,BD3035,Kashiani,BD30350043,23.19131338,89.79519002,292.2294640755693,183436.2443158605,4715370.839215683,1.6135850141368049,4.106558614512313,76.7453579862035,91.518994788557,53.14202156645627,4.246096406452639,0.4354047173669887,0.6686008254719807,0.0439339391868856,68.44513651454966,0.6698255702592896
Gopalganj,BD3035,Kotalipara,BD30350051,23.01051938,90.02019937,369.6566019236608,201227.27280368796,4121852.0705882334,1.1150489533092265,2.4998688300331624,88.5799094527203,99.11977723849772,9.253179098329475,2.515789428395692,0.3370835820703367,0.5203549482239878,0.0561339127543412,65.7366039485072,0.5185670201832201
Gopalganj,BD3035,Muksudpur,BD30350058,23.26614945,89.91575687,311.73351270503315,231681.8057781873,4824771.4862745125,1.5477230678242102,4.356216238388072,75.35730682311306,91.47320038745042,12.216651514051172,1.4728658348890276,0.4504453711954324,0.4789354459575231,0.050048226720969,66.67641910024938,0.6524167941391781
Gopalganj,BD3035,Tungipara,BD30350091,22.92359515,89.90223546,131.72174802109373,70536.34594409894,1465600.8901960775,1.112649135176507,2.7614088244875656,85.28217001996464,97.13001891862004,30.96211576557189,2.4374286889174743,0.3408929627879064,0.5860763017952497,0.0516756685662351,64.34902030634365,0.6902455097570906
Kishoreganj,BD3048,Austagram,BD30480002,24.32358689,91.12249556,303.7065960633517,145919.84533810854,1360819.9019607843,0.4480705785122046,3.3449096133250964,94.4749823806188,99.2633956481782,54.10069031098929,3.231893076161385,0.2778383182118342,0.6899025811079542,0.0226609037605572,81.17644180328526,0.4018446283332104
Kishoreganj,BD3048,Bajitpur,BD30480006,24.2266224,90.94846361,189.08704330252667,243651.80621171565,3343685.3999999985,1.768331315356349,5.34288980621045,54.683780547979765,89.44495036712527,52.70402301765076,3.5433237961392017,0.3094072532736249,0.6460217538161614,0.0328889824867642,69.54669898161652,0.7776935866513157
Kishoreganj,BD3048,Bhairab,BD30480011,24.10221109,90.98120406,119.1706948593941,292255.98191674176,3720831.635294118,3.1222706552850217,4.563080484812403,63.77245215818258,92.58202486183296,61.71225485823836,5.668436204348624,0.3519495762684745,0.7270859406212262,0.0367681590231024,56.803417818566494,1.1598656330543462
Kishoreganj,BD3048,Hossainpur,BD30480027,24.44832765,90.66335442,121.04656053231024,179614.2692514812,3688455.6823529415,3.047137949341736,10.08363071371681,0.7805684643602797,59.266360086435135,23.07796053975292,2.7609048994038745,0.3561334588610871,0.3934865639348245,0.0543402371604281,61.61660333868022,0.7692579294682123
Kishoreganj,BD3048,Itna,BD30480033,24.55093334,91.08404973,391.0227285582713,160271.82126040867,1621008.3529411764,0.4145560435624675,3.656048251486491,89.43361692819319,99.41629804118904,57.14916026726703,3.0428852610724952,0.2910992342035715,0.6981101564719936,0.0196978565444154,81.69462390194472,0.3717737679711366
