locality_code,locality_name,district_name,gpm_rain_7d_mm,gpm_rain_30d_mm,gpm_rain_90d_mm,chirps_rain_365d_mm,era5_tp_30d_mm,era5_runoff_30d_mm,era5_surface_runoff_30d_mm,era5_subsurface_runoff_30d_mm,era5_wind10m_mean_30d_ms,era5_wind10m_max_30d_ms,smap_sm_mean_latest30d
BD20460077,Panchhari,Khagrachhari,20.95619722837572,301.0237308367087,1238.9889507694902,3735.0180239120273,256.19975862732986,122.18856507418108,44.2518271529841,77.9367137768343,0.9575878178330591,1.688763324940313,0.14432877113304382
BD20460080,Ramgarh,Khagrachhari,36.12162503991321,288.2624995555902,1260.7275632333585,3523.6196755410006,310.2544982667586,158.60619419652852,43.15605925391531,115.45007309732928,1.1845638271773757,2.0464638079576543,0.1702175315624344
BD20510033,Kamalnagar,Lakshmipur,36.125134839798534,330.133740261929,1182.6753044194147,3208.414103105728,300.4313897821626,131.7030526937977,13.364667437409844,118.33840663074166,2.2112160677356587,4.525753194029742,0.4000595262327526
BD20510043,Lakshmipur Sadar,Lakshmipur,35.259837237116564,317.40942081743367,1136.9790975901487,3042.418883119776,269.8496593916353,107.69715690320575,19.497115232141738,88.20005908619181,2.05703668662792,4.0152831339783095,0.31815372582744156
BD20510058,Raipur,Lakshmipur,49.26463350300105,343.8722516026796,1136.2079732380255,2814.0984344671956,254.3669015479809,98.49969544089758,17.059592974300568,81.44004989701969,2.1609942088670246,4.263337019026931,0.28235132416280423
BD20510065,Ramganj,Lakshmipur,30.053933824632587,304.74227092196804,1089.3276117610028,2908.340865580342,258.8369460479532,96.21909848622632,18.895198948649917,77.32391500460449,1.9774903452123698,3.7465302293347764,0.34253652909385507
BD20510073,Ramgati,Lakshmipur,26.667875868834024,339.768666153655,1199.3584209490652,3387.7164311755255,329.63275227542823,157.48242821318962,26.829924713551826,130.65252711819298,2.525243027680212,5.207270483806213,0.0769865144507952
BD20750007,Begumganj,Noakhali,21.173401583169813,307.0886700250285,1153.330515904426,3240.115764914304,288.94359086916484,131.5821518363938,23.48892481866597,108.09327979836989,1.8760681022839916,3.5836453545420017,0.34357886763705386
BD20750010,Chatkhil,Noakhali,27.244611631020017,305.43074264203847,1102.1790701458688,3151.0907619914656,268.3745364621735,109.63359490537522,19.930210705721407,89.70347963254272,1.920289656399033,3.6118289686507423,0.34071569348798547
BD20750021,Companiganj,Noakhali,52.234116090124594,369.20575885432345,1327.3348054653404,3431.718592163268,347.6615332174615,199.65131661610357,21.542686352367433,178.10868065072165,2.2267880031279157,4.26581727919293,0.31977862135457025
BD20750036,Hatiya,Noakhali,44.847010828562546,439.9701256517331,1495.8848735379197,3243.134812585519,476.75184918685244,297.764308671303,40.630210828673725,257.13407841986265,3.9794670053018804,8.265421438815974,0.08898001722042753
BD20750047,Kabirhat,Noakhali,43.96892361242765,359.15310955934876,1272.1439356364294,3463.7546640989344,338.1804141666074,176.2020430898154,29.78818170646186,146.41387446192644,1.9916335901496711,3.896718684900311,0.37055259045734207
BD20750087,Noakhali Sadar,Noakhali,28.509546724773394,340.5479016225228,1208.0470784539252,3441.414486973464,310.14758221922534,145.20467913284185,19.119947322569445,126.08471591620577,2.0468223780524055,4.04697818087442,0.34300124272325155
BD20750080,Senbag,Noakhali,19.833636936430747,293.9409496054013,1155.016545190036,3344.08965420794,309.3140197553019,155.97650759167723,31.598328021201457,124.37818612043677,1.741901035236762,3.34262980096728,0.3562998545693828
BD20750083,Sonaimuri,Noakhali,22.614752668759472,299.6907771698083,1126.138804732462,3196.5164610860284,279.25374540650677,122.53235203769586,21.642599782462796,100.88983894417727,1.8811323008505378,3.5645232705919523,0.34837918559113285
BD20750085,Subarnachar,Noakhali,34.73974602187409,383.6082386617494,1329.1544052999907,3443.322229763168,344.44291938955513,171.16306808389288,15.880402557084295,155.28269729044928,2.676412668382641,5.292450004924456,0.37336822958576005
BD20840007,Baghaichhari,Rangamati,27.184530827819867,329.64934336818135,1333.7114529415514,3710.593570126139,216.51869505174065,106.55679386547699,34.25529706061374,72.30151053885038,0.713841998178797,1.494897147434451,0.2225335006105791
BD20840021,Barkal,Rangamati,59.44779274118484,353.91197009728995,1375.6437870294167,3680.011831769593,184.39548178320933,82.13092270420817,18.617865293814237,63.513042933249544,0.6851963821377071,1.380902415642265,0.20280159453389443
BD20840029,Belaichhari,Rangamati,68.40458526210875,382.2586717363191,1378.7941723039748,3350.3810085210384,199.77915620615357,76.09177445979323,25.32637273058216,50.765383940004625,0.7650520219410983,1.7855233044777339,0.22679305861988985
BD20840047,Jurachhari,Rangamati,81.66721691849384,397.1232713828495,1387.9912715849034,3541.3326726800374,175.83982385534682,65.51202202544494,20.73676144542481,44.77530347198999,0.6844694607668446,1.4217233081512177,0.08501969547081394
BD20840036,Kaptai,Rangamati,31.250534182237722,343.371831825031,1365.8005520896843,3551.787321799446,242.55966340288307,126.53289984024201,46.47571078040631,80.05717346782183,1.0394576181472777,2.0535354969614166,0.17724391994479724
BD20840025,Kawkhali,Rangamati,24.95478695801746,311.94036467016105,1313.1203484841988,3631.925737081201,276.91850728851097,142.63963077516945,56.80080905714961,85.8388438210321,1.4091493397069679,2.5753148902774923,0.17066868104051924
BD20840058,Langadu,Rangamati,44.67266265601475,324.4073359852689,1354.584918384711,3730.634611161802,239.12589854226525,113.32393374722422,33.60146991203618,79.72249632167157,0.7689832481973641,1.5324764057126612,0.18734191974090866
BD20840075,Naniarchar,Rangamati,36.20383899595597,321.49652841355487,1327.75200482431,3704.61076332863,289.6552265813038,154.9293624535283,56.94333223824086,97.98599687573991,1.03948907239079,1.8710010272966104,0.13099494422800945
BD20840078,Rajasthali,Rangamati,21.951762731999143,334.8054753671004,1351.2759843020754,3468.1683424540997,244.96069088118787,124.20400548816303,50.650868942772135,73.55314440989264,1.0336806802000509,2.131291299266769,0.14125341428038865
BD20840087,Rangamati Sadar,Rangamati,49.28912572161325,355.7049188092291,1374.6439812781446,3619.879308737658,226.1485006665646,112.75976270922958,32.070110910881105,80.68966560230542,0.9541009015850115,1.812677365073371,0.13998882948259397
BD30260014,Dhamrai,Dhaka,86.0705205009235,341.1735846261558,1103.5391734795526,2275.6854920494657,260.8408459222742,90.4520729162914,26.92794054746628,63.52411422905051,1.7997152811847528,3.5043176643112046,0.37809756677818984
BD30260018,Dohar,Dhaka,78.88915896183913,333.85917724201244,1060.7994448637867,2247.194643633785,227.9574097794194,33.33247237735324,7.904252483520978,25.42818891413418,2.0487540190388156,3.9767255204616254,0.4369598651741758
BD30260038,Keraniganj,Dhaka,86.77783966676178,374.98083153970407,1137.721664809449,2320.663978369667,247.48787098635103,87.08479284541681,26.557551871519532,60.52719628496561,1.840799870959586,3.4935864617367494,0.2911410577362403
BD30260062,Nawabganj,Dhaka,89.42198243570171,345.1833227242939,1095.0534780172038,2298.073474145267,230.05847889692356,73.63424986003122,18.57087900995525,55.06339021304617,2.0140337524221055,3.900961072097426,0.30808640262885906
BD30260072,Savar,Dhaka,92.78170401335808,365.22302882657505,1144.612323613771,2307.4156938762035,266.6441669683077,95.91131137683988,28.085812665522102,67.82554994337261,1.7475615638724493,3.35837504997177,0.3795407363399863
BD30262500,Dhaka North City Corporation,Dhaka,85.79220440010043,375.9504198240077,1171.2183953107851,2364.76520814973,268.4527708625276,96.63903483576198,26.051917891368767,70.58707821703207,1.6892841697564278,3.1727891560131147,0.3479959299810714
BD30262000,Dhaka South City Corporation,Dhaka,76.07881840993322,370.82745623284893,1152.159674127724,2349.920530258612,254.62424449524644,87.3006586457642,22.74021251835454,64.56037196265139,1.747982204534557,3.2602453877296163,0.315121436517843
BD30290003,Alfadanga,Faridpur,59.11331821244067,273.37777679918986,931.0721002772614,2026.270638490617,239.41044709289258,80.80555827000252,20.001497088877624,60.80409223547325,1.7244775152840202,3.4782180625964316,0.3050049531065728
BD30290010,Bhanga,Faridpur,65.86350091260974,297.8104675388018,1007.1074724317482,2184.256732354248,232.40714164450972,75.52356644855193,18.993248294203642,56.53031277676065,1.8818612764028013,3.720492562687506,0.22750569119098335
BD30290018,Boalmari,Faridpur,62.57584806589588,273.20248085542465,948.1806653807615,2065.5670914272696,245.74479451025803,85.18161081696208,24.630934867548614,60.55068143018304,1.7342942839185458,3.437325810733195,0.2639624879580655
BD30290021,Char Bhadrasan,Faridpur,78.26922670918576,307.2297589806737,1024.927387910446,2152.579560123979,220.65933384068623,50.45416717194329,10.426889273745953,40.02721913507819,2.015163132783095,3.9273778546921636,0.16905733146614935
BD30290047,Faridpur Sadar,Faridpur,78.15152770473424,294.15929198544126,1000.841732240914,2001.451731251046,225.08953234666265,61.595653085147624,11.097711526969977,50.49798501427895,1.8998459146411684,3.694036721391194,0.18355339402796456
BD30290056,Madhukhali,Faridpur,72.35683076357512,274.28644473184295,956.1577276994822,1995.7967371333107,240.04045550132733,85.2854021860443,23.899219941546896,61.38621980452355,1.7337378674450656,3.352831262152822,0.24469821271095568
BD30290062,Nagarkanda,Faridpur,67.69356973993935,287.61658689062597,987.9328806698475,2101.4913056693326,232.2112968181494,71.74154611188412,17.879212473010835,53.862290054341365,1.8438012100019558,3.638172160576232,0.2310236798865454
BD30290084,Sadarpur,Faridpur,68.58180961784767,312.1462605168747,1028.6673177710506,2186.649098812158,228.79521460755768,36.31664189916071,9.033978949234681,27.282610024779768,1.9774675468727088,3.836523346076564,0.2720362899914134
BD30290090,Saltha,Faridpur,61.85573911460904,281.93869621678107,964.1932756761445,2018.848164768673,241.18408944985373,78.87773287410918,22.09270024815431,56.78493168491583,1.7800456058858543,3.5229931516621753,0.25075510723086497
BD30330030,Gazipur Sadar,Gazipur,88.20036898480245,363.57372547033935,1190.1636944087195,2108.517352002313,290.05560712514614,121.26779426699099,30.12059935752083,91.14725748672508,1.588889854673002,2.9521769702998655,0.4407969090487341
BD30330032,Kaliakair,Gazipur,74.91706509532857,340.02891911271666,1156.6399341966553,2142.387894210056,290.4401708820433,120.12111057712343,30.580964687908008,89.54017178233536,1.6059455065073198,3.086092971684243,0.4623883206110734
BD30330034,Kaliganj,Gazipur,71.21124619834617,349.35677089755563,1174.6628640752494,2192.6363745806398,271.86979207772106,100.671894668381,22.599357961648526,78.07258892078524,1.6357991455829641,2.9397447985557585,0.39233256902863634
BD30330036,Kapasia,Gazipur,105.16611865576029,380.7226698898178,1224.4899910986367,2083.486277885927,280.38497062502285,123.71027775640997,25.309005929600623,98.40128768146745,1.5870938907622998,2.7815661980842963,0.4042180758265275
BD30330086,Sreepur,Gazipur,107.35466850975831,379.3601618355586,1216.8595151388822,2100.3859823784965,292.30645528076815,132.48342725770777,30.34525559702924,102.13817796279626,1.55275545779258,2.86178529784987,0.4514046065526633
BD30333300,Gazipur City Corporation,Gazipur,83.95046642746925,356.1121269368131,1169.2536964707226,2197.528073101741,282.81735322879604,107.766947618695,28.208131998478365,79.55881404205574,1.639951094637961,3.0832503809419536,0.4183595864270443
BD30350032,Gopalganj Sadar,Gopalganj,70.03405856728445,306.81196657548696,986.2757387697447,2143.5118857574944,262.6140699180935,94.13322510855987,27.986045828775357,66.14719935573805,1.6879593626260836,3.566920747704587,0.3492179059500533
BD30350043,Kashiani,Gopalganj,66.05110900418916,295.00990603248084,950.206136919552,2084.728626334518,241.99940391384746,79.31859303201102,21.844943851306475,57.473682782268405,1.723246663215537,3.5635149935858026,0.3336121580441003
BD30350051,Kotalipara,Gopalganj,65.69112962806706,325.14667250567106,1050.3706800991372,2290.056452189915,257.2868231502195,87.67765022597267,23.97014741035341,63.707465946095674,1.681767098501956,3.623167436704034,0.359373929083926
BD30350058,Muksudpur,Gopalganj,65.32851123612123,297.26377207500735,981.9607529731572,2183.8377872998626,238.48470129510054,76.78300802837369,23.33796718502762,53.44501931082319,1.7488344276411398,3.596087389991748,0.30059263475791165
BD30350091,Tungipara,Gopalganj,69.76552153004144,303.4567283314368,1013.9494807147126,2268.506452090089,272.7378011854642,100.1101446956314,29.47328488032023,70.63689121858476,1.6485656466520135,3.5445134804838245,0.34681932295649504
BD30480002,Austagram,Kishoreganj,72.593539459999,368.7119325774799,1314.547287678094,2391.6691242109855,269.0651114433835,145.21957488620984,25.512184325386496,119.70738936873046,1.3020645866688634,2.4368801373209146,0.3857066665326848
BD30480006,Bajitpur,Kishoreganj,90.7540886914287,362.1185903654356,1300.1701971381253,2264.829668374958,270.04394939405984,126.36210233198875,22.31275010854006,104.04937327698326,1.44983702265437,2.5250872958721446,0.259925015552929
BD30480011,Bhairab,Kishoreganj,72.5900587396842,332.64713132584535,1242.1158754578678,2095.84262035125,271.7257547450289,126.33155959557337,27.557179421545506,98.77433731074792,1.5393141520472577,2.6316095079051607,0.249853038374918
BD30480027,Hossainpur,Kishoreganj,101.44890261977449,381.4821527678257,1269.923660115398,2214.4203561410436,306.6886419183196,184.36523056683004,31.947308168974665,152.41799935140253,1.3309932244228504,2.3845360182697526,0.4123561883007072
BD30480033,Itna,Kishoreganj,75.73892509225142,396.79516881635516,1390.972712044463,2665.3594770557947,332.8012591611176,241.03271905417856,33.27870692156221,207.75399461184466,1.181720981957704,2.235831893751242,0.035608196680404276
BD30480042,Karimganj,Kishoreganj,88.76037494708153,383.1365169455736,1333.6004896525144,2496.280821964853,299.08522020177315,179.14293998019696,29.325227348444912,149.8176828160534,1.2519331724439249,2.295851954085689,0.23207860767734326
BD30480045,Katiadi,Kishoreganj,101.92057637126176,385.73988392341516,1290.4485138252485,2181.139763818275,277.5114888450089,130.1841243485774,26.304496713906282,103.87960912521221,1.4360927042179525,2.4469532613861418,0.29687804417176683
BD30480049,Kishoreganj Sadar,Kishoreganj,92.7609662744327,377.3444282639415,1302.747134117737,2270.4745248399468,298.10733226034546,167.84626354459718,28.794690569045514,139.05159030625,1.3230669109206017,2.313062765013905,0.28666725831305084
BD30480054,Kuliarchar,Kishoreganj,85.95578296180916,358.29002608801,1253.020379992946,2142.4701895610037,274.9436591249557,121.07918230950224,26.156289280478052,94.92291098161769,1.5333991797855977,2.5870494903390258,0.3007550084957084
BD30480059,Mithamain,Kishoreganj,78.14472434176476,394.9524306616777,1360.564647083646,2491.4079181175352,291.9104348417864,185.33964613497542,27.361416238421594,157.97819774267944,1.2261849845359434,2.3561306625324066,0.06826843494090479
BD30480076,Nikli,Kishoreganj,88.29953027999517,363.6224284339411,1312.677019856818,2358.2053025966284,274.12007223554787,149.90111016969885,26.044649668305894,123.85644948632594,1.329161181622804,2.4109609461328123,0.18404503450762452
BD30480079,Pakundia,Kishoreganj,116.53600992236963,397.83411292494304,1277.5932132061187,2113.078416274106,285.77707961125355,139.8191497284026,28.067077917993558,111.7520113129261,1.4632035566371673,2.504208600515199,0.37145756258944834
BD30480092,Tarail,Kishoreganj,84.6002805602533,389.5046223560714,1357.5288254440961,2614.6801049688083,326.7571817473956,226.24859986346243,34.879007543773554,191.36954898916238,1.1845881150866233,2.1764684540980253,0.25430749609370784
BD30540018,Dasar,Madaripur,59.69789809672392,316.88471868931913,1039.3464144761183,2284.71799454093,239.99743492743534,80.10459538191965,20.226739993378448,59.87781898616111,1.7523127783599632,3.73589495912196,0.34954467783235527
BD30540040,Kalkini,Madaripur,48.205946049691136,317.16322652831735,1046.665838525475,2405.7260344091073,229.23012878649425,78.45565191002837,19.937712800889294,58.51792180497493,1.8381526672800084,3.8893818767369264,0.3494636573075434
BD30540054,Madaripur Sadar,Madaripur,58.51244747121838,324.3141396855021,1030.7590756441455,2276.367016039215,233.89662067641157,76.08644680550772,20.03769303124404,56.0487037140871,1.8026792353725463,3.7379154031704385,0.3137683034918969
BD30540080,Rajoir,Madaripur,65.89989202759459,316.09609453503816,1021.7156371720218,2220.089395723006,240.6690225003995,79.07676699041957,22.23019372094366,56.846548505920055,1.7682190878418536,3.6738375408820763,0.31108541202400236
BD30540087,Shibchar,Madaripur,66.46994456440558,345.0392616078239,1071.9407553084613,2279.4802211830793,241.3297977637258,64.77116045414232,15.526582958067165,49.244580899967865,1.916485587701146,3.7695605903286538,0.2793673602827624
BD30560010,Daulatpur,Manikganj,81.83868048641654,312.5290581937752,1014.5943138706944,2163.9052645428637,227.08911235519108,84.02421915916361,16.398730808172097,67.62548601951728,1.9028785662073853,3.6911144514147534,0.4325800426557762
BD30560022,Ghior,Manikganj,78.47872355790561,313.68639007815636,1036.1895478337171,2307.8824944725106,234.55612758530765,80.29753912021131,22.499062942669674,57.79852429587466,1.9256472206696957,3.7671266922797555,0.2368746821713798
BD30560028,Harirampur,Manikganj,87.97997089101214,319.86609626245587,1050.830179233255,2202.7583887716414,217.99777478878153,47.058034718686294,12.885708615630458,34.172292666799045,2.0359993317819325,3.9790378899113037,0.37487691342424634
BD30560046,Manikganj Sadar,Manikganj,90.15807305038753,332.25940926867236,1071.9716512341688,2250.7517252460757,244.88587057793322,82.85171071688335,23.035226687788967,59.816467451552555,1.892755637217171,3.69922336844195,0.27504656858742244
BD30560070,Saturia,Manikganj,77.94407872511285,321.06428701953695,1063.1496356311454,2306.2230163851727,253.59861344719764,87.29093936588662,26.8532338385618,60.43771622463198,1.8358991276336476,3.593355799116226,0.30989121838991224
BD30560078,Shibalay,Manikganj,75.98162651179668,309.42855202404655,1016.139940518233,2167.7170850373736,221.758418175404,81.18408056658781,18.09075458830362,63.093323167744906,1.9328724752037985,3.751623286938803,0.41231574738577165
BD30560082,Singair,Manikganj,95.67105058998352,353.15389810427007,1106.2677789449178,2299.916554821238,242.90408427438422,81.77352971152254,21.482415754642137,60.29109953363473,1.9010487602689696,3.695206304479324,0.2893226450358174
BD30590024,Gazaria,Munshiganj,46.35815686531806,332.03442573682156,1117.4672619498751,2174.044630422737,252.21007178639084,95.62693602944675,22.700655911313856,72.92627260873192,1.9062580738923736,3.4757203708186934,0.3272823987822783
BD30590044,Louhajang,Munshiganj,74.67528542785786,378.984769448852,1114.4655618198392,2285.285818414145,251.4667838205246,67.97283168094276,19.826225469535697,48.146578607297755,2.04097336282204,3.880068738222382,0.31205587505360494
BD30590056,Munshiganj Sadar,Munshiganj,44.1656750917637,339.7150684129571,1109.6135432562212,2119.456788063892,250.98970257617165,79.03469600064264,17.674165693196386,61.360503197905764,2.0324290229077246,3.7779377462799917,0.28309782672087
BD30590074,Sirajdikhan,Munshiganj,77.3770797223194,364.50853724626495,1123.727175605808,2243.441620021409,249.06817321015262,85.13428986191275,25.614869131510005,59.5193935402361,1.9257194911939288,3.647893041846976,0.2673773268660701
BD30590084,Sreenagar,Munshiganj,81.6220015571167,373.22040590546715,1113.5787100582938,2338.6800148875905,244.68117201850302,61.182552430819094,17.767557854148887,43.41495932762373,2.0172420696345714,3.868805767870067,0.32794671164092604
BD30590094,Tongibari,Munshiganj,57.96958458271755,352.06214127811495,1112.1167892352173,2158.4096233646624,252.31659378146517,74.51791833540435,18.175838479570523,56.342101899112095,2.041529341700684,3.8297017923932235,0.2634650982299428
BD30670002,Araihazar,Narayanganj,61.657061892827706,350.90023941506394,1151.6297448328696,2270.264925929185,255.7664280492577,86.37761771087608,18.05787203863027,68.31980829260179,1.6619522366882629,2.923977973761278,0.3538851946710594
BD30670006,Bandar,Narayanganj,54.88791204002634,343.6585733992392,1134.4729636413902,2179.5610243572496,251.55982578934416,89.72294921950093,22.460206169781724,67.2626979355737,1.8058743182849577,3.316801287181132,0.3136824995983304
BD30670058,Narayanganj Sadar,Narayanganj,55.58646453367986,342.56792295439396,1124.8623548542926,2168.226802284103,251.7488166835503,88.25656545411854,23.402259728983434,64.85425528743504,1.8620861341020907,3.461030217958618,0.29659024208628076
BD30670068,Rupganj,Narayanganj,78.80979457678266,371.1055052568017,1175.3045182841481,2288.291010071278,264.147660217493,92.43881491612095,18.814227132256644,73.62463014821212,1.6592584314138188,3.0110418144770965,0.3597889187377553
BD30670004,Sonargaon,Narayanganj,58.783554082773996,349.92614254571413,1141.0496591557776,2213.3576569725014,252.97966266513413,89.7925220956706,20.859287393213524,68.93324189715914,1.7409153615242363,3.1487275598754243,0.33393916234825594
BD30674400,Narayanganj City Corporation,Narayanganj,56.99280881186281,346.0542972802395,1136.1603365591898,2196.542325735092,250.72392538987316,86.23846712773734,21.928045980251618,64.31039411873712,1.8102552094475466,3.3428292235831134,0.3111253200221236
BD30680007,Belabo,Narsingdi,78.92633549036248,352.808289545792,1204.1000624851756,2084.330030030677,277.39340691025905,117.78144701454775,29.28286362835701,88.49863886923775,1.5997573111845558,2.6339118614766406,0.31959256285229715
BD30680052,Manohardi,Narsingdi,100.03668292737889,384.00287564826834,1247.4252440422763,2088.2586742794697,280.1502395090581,122.31720721983648,24.946178640528913,97.37106751063804,1.5789570431221462,2.636591854003365,0.34170588583518297
BD30680060,Narsingdi Sadar,Narsingdi,70.77744647231327,349.13239226022955,1168.7253560577988,2259.1985308765607,263.59897509961957,98.51029016184464,21.346705275003988,77.1635341230762,1.6481574418086886,2.823798484289914,0.3663030305262387
BD30680063,Palash,Narsingdi,72.58687788573675,345.5873791113447,1177.134316112426,2225.4294443555123,266.68373166769044,98.21119764469623,21.83607654800093,76.37512420577215,1.6461731899154848,2.870533469655843,0.3727659726501408
BD30680064,Raipura,Narsingdi,71.75310200724707,332.3792368859554,1160.767504012779,2139.62358484241,264.0133320692946,106.68437713562064,26.117476395432977,80.56690309775836,1.6231673845224979,2.653877827950511,0.33028435825381547
BD30680076,Shibpur,Narsingdi,73.79829737706922,348.4945904456604,1183.7739231049536,2118.5155412497174,273.7775315960663,107.64031937489142,27.3822174877183,80.25808850160011,1.638888754673642,2.7404344237516542,0.3390559429286892
BD30820007,Baliakandi,Rajbari,77.27627513457662,275.3870938273863,956.4324858270815,1881.0487409293241,223.22204678918638,79.93398638872,20.274375619796608,59.65966952534822,1.719356637085886,3.2672235470966244,0.25043359820659344
BD30820029,Goalanda,Rajbari,74.17609031350067,298.437735609835,1008.6998529913938,2063.3629889999265,210.88446789100615,81.44778135248802,15.242758241687753,66.20505180385508,1.9103359022071291,3.6873438452537313,0.21781856220945828
BD30820047,Kalukhali,Rajbari,75.01594917368718,283.0191391233621,950.4767188197359,1868.2714194877742,221.0713439573495,85.81330219649861,22.915100105679947,62.898261711383476,1.6955288268943471,3.17582810901066,0.2634773093920488
BD30820073,Pangsha,Rajbari,73.23275121074076,285.445675041452,932.983798971379,1765.881826264911,229.70083050007594,88.91591519703357,25.182350120099077,63.73360474709044,1.6719542765883924,3.12615159510525,0.28131613281838014
BD30820076,Rajbari Sadar,Rajbari,77.49911664407455,285.545689126597,993.316187697821,1971.0821639152796,212.51573071356432,75.43603607493188,17.128804117147396,58.30724933975236,1.8054236501886878,3.437433176993974,0.18126738099187517
BD30860014,Bhedarganj,Shariatpur,58.44715451600949,359.64972508163487,1125.2928886951734,2322.698851929766,236.26893249914494,74.27089615223122,9.491075914996099,64.77980025122446,2.105928169223651,4.049810857815488,0.3929834836102152
BD30860025,Damudya,Shariatpur,54.356086624562316,356.17898078903,1132.1451081547084,2488.214751093727,227.7209715236347,72.14200735547162,13.616476918904835,58.52543892523715,1.9818095288353117,4.011981677281343,0.2981296108879206
BD30860036,Gosairhat,Shariatpur,52.88480426787113,347.76356153086857,1126.0189907995855,2522.1258431449587,231.4864472392509,84.50055346790568,16.540905004404635,67.9596056301431,2.0164090853030183,4.132246089811327,0.30157266313695724
BD30860065,Naria,Shariatpur,62.034967616797296,362.6874528859538,1120.4548736825102,2302.036665435393,239.04767085766983,69.78280985318472,12.95607805759545,56.826750398973935,2.0584673402947913,3.966371914505226,0.3987735352095436
BD30860069,Shariatpur Sadar,Shariatpur,60.87106403447764,347.36955116599506,1086.320795070506,2249.2695737794834,228.08670088053648,73.95088220717479,19.15014947413421,54.80065685315211,1.9099746579550532,3.8495359262705606,0.29382363682399026
BD30860094,Zajira,Shariatpur,74.41157280649544,377.3639836713435,1110.2527435651882,2323.6723259950168,245.0231160068808,75.75956064818509,17.654595190464555,58.105000553291234,2.0038979163685853,3.8727666923475095,0.3773605515262973
BD30930009,Basail,Tangail,91.83558836453834,361.0414730165038,1130.1042831195539,2207.0905082017384,275.1205973374879,100.06614069232432,33.148755674107306,66.91735760539041,1.538195041300641,3.036247845397121,0.41719408807881964
BD30930019,Bhuanpur,Tangail,97.10888558705206,383.7549588046748,1124.7008481714272,1897.672197219372,286.5039175611479,112.25678825792079,14.411242414348134,97.84553995596875,1.588151597691991,3.2440599597657287,0.437350333254044
BD30930023,Delduar,Tangail,92.91808996860924,360.4609978919775,1077.4942932167783,2232.8786215433383,264.2707175235994,96.98520935056595,33.43430389523257,63.550847365796194,1.6501787525067415,3.261587814129369,0.3239892225095561
BD30930025,Dhanbari,Tangail,99.45726301730298,373.6887722510031,1149.0433250080505,2084.8467443570617,312.71005513225845,173.96720129267462,43.69283960907453,130.27434284741375,1.463884197428139,3.030263314782618,0.4078789247105013
BD30930028,Ghatail,Tangail,112.0345871425105,386.87932795895694,1178.6791989827777,2061.1595513200878,313.44106397392386,170.84964344185363,36.90144036850218,133.9481955757269,1.4523476944658813,2.950625612377258,0.4350868745779746
BD30930038,Gopalpur,Tangail,106.34943974719059,375.96751379231563,1143.2901470197119,2013.7476892652946,307.29470383493805,148.90233387785813,39.48577640533883,109.4165417813514,1.5038383524285084,3.100671408525393,0.38021886392310944
BD30930047,Kalihati,Tangail,98.88010412545974,376.15674240916036,1129.846908445458,2052.86592498516,279.4462770578368,111.29480526292112,30.93278646998151,80.36204657611057,1.524813592561659,3.0682151005353377,0.4079166340757403
BD30930057,Madhupur,Tangail,110.47680086506666,382.9100243815409,1198.014167671799,2057.020693811313,334.2005003538699,224.02265797002622,41.94041773704935,182.0821383943441,1.4143918655625454,2.9005467699330465,0.44204339951894156
BD30930066,Mirzapur,Tangail,75.01197388806722,338.72482147682365,1118.0274041391535,2220.100639840706,278.30048958202957,102.97659629728736,32.452851294017414,70.5237555358468,1.626386738699492,3.1772827701044535,0.4196854784721281
BD30930076,Nagarpur,Tangail,90.75226885273716,338.66092296546816,1040.447851399306,2215.9510710306386,251.8500151646221,90.3065147706204,24.41772160430749,65.8887900515563,1.7827018111858002,3.4890674029257185,0.308468954761823
BD30930085,Sakhipur,Tangail,87.42282711010567,360.12712175662466,1166.0503779261417,2191.1094702564706,290.6614634693782,129.68285440277683,32.12861840415956,97.55421286100065,1.5028493659661413,2.9554581829613067,0.4694384198547481
BD30930095,Tangail Sadar,Tangail,107.17229351245328,392.60304349043236,1099.5365343449998,2055.0001211900217,259.0421176798182,93.44686308710412,24.144814758420853,69.30201682005284,1.6171073691159512,3.2307870349463585,0.38095444090646513
BD40010008,Bagerhat Sadar,Bagerhat,66.60292140736435,256.21073636411126,1043.438054559474,2152.750585096612,266.9576555187148,117.69216707441421,25.243684006436926,92.44844223125074,1.758971787824516,3.8612118876453354,0.3597453973921589
BD40010014,Chitalmari,Bagerhat,71.08213591505687,278.7922245043825,1008.4799216486285,2196.7980308859246,277.49692217951826,111.11815279301214,30.56454666817498,80.55362903052547,1.6634848974067205,3.6252803967294174,0.36777820928389254
BD40010034,Fakirhat,Bagerhat,71.86033757557941,251.819450928208,1030.1683020266385,2168.932191044338,265.36147692966443,129.0646336669296,22.088288569747057,106.97635173865032,1.7749147481811571,3.782375835217613,0.4235527151984866
BD40010038,Kachua,Bagerhat,67.22405554830496,287.6303649242302,1053.9467764027709,2256.5905117639554,276.4336514308754,120.96614552395684,29.537576713732307,91.42853034394126,1.7324711796006858,3.8841368325797925,0.33234689457075933
BD40010056,Mollahat,Bagerhat,75.6270164452516,271.323279601399,987.0781414823638,2076.5489844733124,277.1697043605569,113.06983308061868,35.63688530701896,77.43292103916347,1.6889168007537627,3.58375568567116,0.34970670878040866
