district_id,year,week_of_year,report_week,confirmed_cases,deaths,hospitalized,source
13,2003,48,2003-11-24,9,0,4,synthetic
13,2003,49,2003-12-01,2,0,0,synthetic
13,2003,50,2003-12-08,2,0,1,synthetic
13,2003,51,2003-12-15,1,0,0,synthetic
13,2003,52,2003-12-22,0,0,0,synthetic
13,2004,1,2003-12-29,2,0,0,synthetic
13,2004,2,2004-01-05,2,0,1,synthetic
13,2004,3,2004-01-12,0,0,0,synthetic
13,2004,4,2004-01-19,0,0,0,synthetic
13,2004,5,2004-01-26,1,0,0,synthetic
13,2004,6,2004-02-02,3,0,1,synthetic
13,2004,7,2004-02-09,6,0,3,synthetic
13,2004,8,2004-02-16,0,0,0,synthetic
13,2004,9,2004-02-23,2,0,0,synthetic
13,2004,10,2004-03-01,6,0,2,synthetic
13,2004,11,2004-03-08,2,0,0,synthetic
13,2004,12,2004-03-15,0,0,0,synthetic
13,2004,13,2004-03-22,2,0,0,synthetic
13,2004,14,2004-03-29,1,0,0,synthetic
13,2004,15,2004-04-05,6,0,2,synthetic
13,2004,16,2004-04-12,2,0,1,synthetic
13,2004,17,2004-04-19,5,0,2,synthetic
13,2004,18,2004-04-26,3,0,1,synthetic
13,2004,19,2004-05-03,4,0,1,synthetic
13,2004,20,2004-05-10,1,0,0,synthetic
13,2004,21,2004-05-17,2,0,1,synthetic
13,2004,22,2004-05-24,5,0,2,synthetic
13,2004,23,2004-05-31,2,0,1,synthetic
13,2004,24,2004-06-07,6,0,2,synthetic
13,2004,25,2004-06-14,5,0,2,synthetic
13,2004,26,2004-06-21,10,0,5,synthetic
13,2004,27,2004-06-28,10,0,3,synthetic
13,2004,28,2004-07-05,13,0,5,synthetic
13,2004,29,2004-07-12,23,1,13,synthetic
13,2004,30,2004-07-19,27,0,12,synthetic
13,2004,31,2004-07-26,43,0,22,synthetic
13,2004,32,2004-08-02,38,0,19,synthetic
13,2004,33,2004-08-09,45,0,23,synthetic
13,2004,34,2004-08-16,40,0,18,synthetic
13,2004,35,2004-08-23,31,0,16,synthetic
13,2004,36,2004-08-30,35,0,19,synthetic
13,2004,37,2004-09-06,37,0,15,synthetic
13,2004,38,2004-09-13,41,0,22,synthetic
13,2004,39,2004-09-20,34,1,16,synthetic
13,2004,40,2004-09-27,25,0,10,synthetic
13,2004,41,2004-10-04,26,0,9,synthetic
13,2004,42,2004-10-11,21,0,11,synthetic
13,2004,43,2004-10-18,17,1,7,synthetic
13,2004,44,2004-10-25,14,0,7,synthetic
13,2004,45,2004-11-01,9,0,4,synthetic
13,2004,46,2004-11-08,8,0,4,synthetic
13,2004,47,2004-11-15,3,0,1,synthetic
13,2004,48,2004-11-22,5,0,2,synthetic
13,2004,49,2004-11-29,0,0,0,synthetic
13,2004,50,2004-12-06,4,0,1,synthetic
13,2004,51,2004-12-13,1,0,0,synthetic
13,2004,52,2004-12-20,2,0,0,synthetic
13,2004,53,2004-12-27,1,0,0,synthetic
13,2005,1,2005-01-03,0,0,0,synthetic
13,2005,2,2005-01-10,2,0,1,synthetic
13,2005,3,2005-01-17,2,0,0,synthetic
13,2005,4,2005-01-24,4,0,1,synthetic
13,2005,5,2005-01-31,5,0,2,synthetic
13,2005,6,2005-02-07,1,0,0,synthetic
13,2005,7,2005-02-14,2,0,1,synthetic
13,2005,8,2005-02-21,1,0,0,synthetic
13,2005,9,2005-02-28,3,0,1,synthetic
13,2005,10,2005-03-07,2,0,0,synthetic
13,2005,11,2005-03-14,1,0,0,synthetic
13,2005,12,2005-03-21,4,0,1,synthetic
13,2005,13,2005-03-28,5,0,2,synthetic
13,2005,14,2005-04-04,2,0,0,synthetic
13,2005,15,2005-04-11,6,0,2,synthetic
13,2005,16,2005-04-18,4,0,2,synthetic
13,2005,17,2005-04-25,3,0,1,synthetic
13,2005,18,2005-05-02,7,0,4,synthetic
13,2005,19,2005-05-09,4,0,1,synthetic
13,2005,20,2005-05-16,4,0,2,synthetic
13,2005,21,2005-05-23,8,0,3,synthetic
13,2005,22,2005-05-30,5,0,1,synthetic
13,2005,23,2005-06-06,5,0,2,synthetic
13,2005,24,2005-06-13,4,0,1,synthetic
13,2005,25,2005-06-20,6,0,2,synthetic
13,2005,26,2005-06-27,7,0,3,synthetic
13,2005,27,2005-07-04,14,0,5,synthetic
13,2005,28,2005-07-11,18,0,8,synthetic
13,2005,29,2005-07-18,16,0,7,synthetic
13,2005,30,2005-07-25,32,0,16,synthetic
13,2005,31,2005-08-01,43,0,15,synthetic
13,2005,32,2005-08-08,35,0,19,synthetic
13,2005,33,2005-08-15,45,1,26,synthetic
13,2005,34,2005-08-22,48,1,18,synthetic
13,2005,35,2005-08-29,37,1,13,synthetic
13,2005,36,2005-09-05,55,0,26,synthetic
13,2005,37,2005-09-12,43,1,25,synthetic
13,2005,38,2005-09-19,65,0,25,synthetic
13,2005,39,2005-09-26,60,0,27,synthetic
13,2005,40,2005-10-03,38,0,16,synthetic
13,2005,41,2005-10-10,32,0,12,synthetic
13,2005,42,2005-10-17,24,0,14,synthetic
13,2005,43,2005-10-24,23,0,9,synthetic
13,2005,44,2005-10-31,13,0,6,synthetic
13,2005,45,2005-11-07,8,0,3,synthetic
13,2005,46,2005-11-14,5,0,2,synthetic
13,2005,47,2005-11-21,7,0,2,synthetic
13,2005,48,2005-11-28,5,0,2,synthetic
13,2005,49,2005-12-05,3,0,1,synthetic
13,2005,50,2005-12-12,0,0,0,synthetic
13,2005,51,2005-12-19,1,0,0,synthetic
13,2005,52,2005-12-26,1,0,0,synthetic
13,2006,1,2006-01-02,1,1,0,synthetic
13,2006,2,2006-01-09,2,0,0,synthetic
13,2006,3,2006-01-16,3,0,1,synthetic
13,2006,4,2006-01-23,3,0,1,synthetic
13,2006,5,2006-01-30,2,0,1,synthetic
13,2006,6,2006-02-06,1,0,0,synthetic
13,2006,7,2006-02-13,3,0,1,synthetic
13,2006,8,2006-02-20,1,0,0,synthetic
13,2006,9,2006-02-27,3,0,1,synthetic
13,2006,10,2006-03-06,5,0,2,synthetic
13,2006,11,2006-03-13,0,0,0,synthetic
13,2006,12,2006-03-20,5,0,1,synthetic
13,2006,13,2006-03-27,5,0,2,synthetic
13,2006,14,2006-04-03,3,0,1,synthetic
13,2006,15,2006-04-10,6,0,2,synthetic
13,2006,16,2006-04-17,4,0,2,synthetic
13,2006,17,2006-04-24,6,0,3,synthetic
13,2006,18,2006-05-01,4,0,2,synthetic
13,2006,19,2006-05-08,8,0,4,synthetic
13,2006,20,2006-05-15,4,0,1,synthetic
13,2006,21,2006-05-22,5,0,2,synthetic
13,2006,22,2006-05-29,14,0,6,synthetic
13,2006,23,2006-06-05,10,0,3,synthetic
13,2006,24,2006-06-12,6,0,2,synthetic
13,2006,25,2006-06-19,7,0,2,synthetic
13,2006,26,2006-06-26,7,0,3,synthetic
13,2006,27,2006-07-03,18,0,8,synthetic
13,2006,28,2006-07-10,16,0,8,synthetic
13,2006,29,2006-07-17,25,0,11,synthetic
13,2006,30,2006-07-24,35,0,14,synthetic
13,2006,31,2006-07-31,42,0,18,synthetic
13,2006,32,2006-08-07,43,0,22,synthetic
13,2006,33,2006-08-14,57,1,23,synthetic
13,2006,34,2006-08-21,58,0,25,synthetic
13,2006,35,2006-08-28,55,0,26,synthetic
13,2006,36,2006-09-04,58,0,33,synthetic
13,2006,37,2006-09-11,48,0,20,synthetic
13,2006,38,2006-09-18,34,0,18,synthetic
13,2006,39,2006-09-25,33,0,19,synthetic
13,2006,40,2006-10-02,29,1,15,synthetic
13,2006,41,2006-10-09,19,0,8,synthetic
13,2006,42,2006-10-16,21,0,10,synthetic
13,2006,43,2006-10-23,13,0,5,synthetic
13,2006,44,2006-10-30,16,0,9,synthetic
13,2006,45,2006-11-06,14,0,6,synthetic
13,2006,46,2006-11-13,8,0,3,synthetic
13,2006,47,2006-11-20,5,0,2,synthetic
13,2006,48,2006-11-27,4,0,2,synthetic
13,2006,49,2006-12-04,1,0,0,synthetic
13,2006,50,2006-12-11,4,0,1,synthetic
13,2006,51,2006-12-18,3,0,1,synthetic
13,2006,52,2006-12-25,4,0,1,synthetic
13,2007,1,2007-01-01,3,0,1,synthetic
13,2007,2,2007-01-08,2,0,1,synthetic
13,2007,3,2007-01-15,2,0,0,synthetic
13,2007,4,2007-01-22,1,0,0,synthetic
13,2007,5,2007-01-29,4,0,1,synthetic
13,2007,6,2007-02-05,0,0,0,synthetic
13,2007,7,2007-02-12,2,0,1,synthetic
13,2007,8,2007-02-19,0,0,0,synthetic
13,2007,9,2007-02-26,2,0,1,synthetic
13,2007,10,2007-03-05,3,0,1,synthetic
13,2007,11,2007-03-12,5,0,2,synthetic
13,2007,12,2007-03-19,7,0,4,synthetic
13,2007,13,2007-03-26,5,0,2,synthetic
13,2007,14,2007-04-02,6,0,2,synthetic
13,2007,15,2007-04-09,4,0,1,synthetic
13,2007,16,2007-04-16,7,0,2,synthetic
13,2007,17,2007-04-23,9,0,3,synthetic
13,2007,18,2007-04-30,8,0,3,synthetic
13,2007,19,2007-05-07,4,0,1,synthetic
13,2007,20,2007-05-14,4,0,1,synthetic
13,2007,21,2007-05-21,1,0,0,synthetic
13,2007,22,2007-05-28,7,0,3,synthetic
13,2007,23,2007-06-04,4,0,2,synthetic
13,2007,24,2007-06-11,10,0,4,synthetic
13,2007,25,2007-06-18,8,0,4,synthetic
13,2007,26,2007-06-25,10,0,4,synthetic
13,2007,27,2007-07-02,18,1,7,synthetic
13,2007,28,2007-07-09,17,0,8,synthetic
13,2007,29,2007-07-16,25,0,12,synthetic
13,2007,30,2007-07-23,32,0,17,synthetic
13,2007,31,2007-07-30,34,0,14,synthetic
13,2007,32,2007-08-06,53,0,26,synthetic
13,2007,33,2007-08-13,53,0,24,synthetic
13,2007,34,2007-08-20,57,1,22,synthetic
13,2007,35,2007-08-27,61,0,34,synthetic
13,2007,36,2007-09-03,54,1,28,synthetic
13,2007,37,2007-09-10,66,0,36,synthetic
13,2007,38,2007-09-17,59,0,24,synthetic
13,2007,39,2007-09-24,47,0,18,synthetic
13,2007,40,2007-10-01,40,0,16,synthetic
13,2007,41,2007-10-08,26,0,13,synthetic
13,2007,42,2007-10-15,23,0,9,synthetic
13,2007,43,2007-10-22,18,0,10,synthetic
13,2007,44,2007-10-29,14,0,4,synthetic
13,2007,45,2007-11-05,9,0,4,synthetic
13,2007,46,2007-11-12,10,0,4,synthetic
13,2007,47,2007-11-19,3,0,1,synthetic
13,2007,48,2007-11-26,6,0,2,synthetic
13,2007,49,2007-12-03,2,0,0,synthetic
13,2007,50,2007-12-10,3,0,1,synthetic
13,2007,51,2007-12-17,3,0,1,synthetic
13,2007,52,2007-12-24,3,0,1,synthetic
13,2008,1,2007-12-31,3,0,1,synthetic
13,2008,2,2008-01-07,3,0,1,synthetic
13,2008,3,2008-01-14,1,0,0,synthetic
13,2008,4,2008-01-21,0,0,0,synthetic
13,2008,5,2008-01-28,2,0,1,synthetic
13,2008,6,2008-02-04,3,0,1,synthetic
13,2008,7,2008-02-11,2,0,1,synthetic
13,2008,8,2008-02-18,3,0,1,synthetic
13,2008,9,2008-02-25,1,0,0,synthetic
13,2008,10,2008-03-03,2,0,0,synthetic
13,2008,11,2008-03-10,4,0,1,synthetic
13,2008,12,2008-03-17,5,0,1,synthetic
13,2008,13,2008-03-24,5,1,2,synthetic
13,2008,14,2008-03-31,6,0,3,synthetic
13,2008,15,2008-04-07,7,0,4,synthetic
13,2008,16,2008-04-14,3,0,1,synthetic
13,2008,17,2008-04-21,1,0,0,synthetic
13,2008,18,2008-04-28,5,0,2,synthetic
13,2008,19,2008-05-05,2,0,1,synthetic
13,2008,20,2008-05-12,2,0,1,synthetic
13,2008,21,2008-05-19,3,0,1,synthetic
13,2008,22,2008-05-26,4,0,2,synthetic
13,2008,23,2008-06-02,8,0,2,synthetic
13,2008,24,2008-06-09,9,0,3,synthetic
13,2008,25,2008-06-16,5,0,2,synthetic
13,2008,26,2008-06-23,6,0,2,synthetic
13,2008,27,2008-06-30,16,0,8,synthetic
13,2008,28,2008-07-07,22,0,10,synthetic
13,2008,29,2008-07-14,26,0,10,synthetic
13,2008,30,2008-07-21,37,0,18,synthetic
13,2008,31,2008-07-28,38,0,18,synthetic
13,2008,32,2008-08-04,58,1,24,synthetic
13,2008,33,2008-08-11,60,0,29,synthetic
13,2008,34,2008-08-18,59,0,25,synthetic
13,2008,35,2008-08-25,64,0,31,synthetic
13,2008,36,2008-09-01,59,0,26,synthetic
13,2008,37,2008-09-08,63,0,28,synthetic
13,2008,38,2008-09-15,55,0,26,synthetic
13,2008,39,2008-09-22,39,0,21,synthetic
13,2008,40,2008-09-29,50,0,24,synthetic
13,2008,41,2008-10-06,23,0,10,synthetic
13,2008,42,2008-10-13,21,0,12,synthetic
13,2008,43,2008-10-20,17,0,8,synthetic
13,2008,44,2008-10-27,21,0,10,synthetic
13,2008,45,2008-11-03,11,0,6,synthetic
13,2008,46,2008-11-10,11,0,3,synthetic
13,2008,47,2008-11-17,6,0,2,synthetic
13,2008,48,2008-11-24,5,0,2,synthetic
13,2008,49,2008-12-01,7,0,3,synthetic
13,2008,50,2008-12-08,2,0,0,synthetic
13,2008,51,2008-12-15,2,0,0,synthetic
13,2008,52,2008-12-22,5,0,2,synthetic
13,2009,1,2008-12-29,2,0,1,synthetic
13,2009,2,2009-01-05,1,0,0,synthetic
13,2009,3,2009-01-12,2,0,1,synthetic
13,2009,4,2009-01-19,0,0,0,synthetic
13,2009,5,2009-01-26,6,0,2,synthetic
13,2009,6,2009-02-02,7,0,3,synthetic
13,2009,7,2009-02-09,6,0,3,synthetic
13,2009,8,2009-02-16,5,0,2,synthetic
13,2009,9,2009-02-23,7,0,3,synthetic
13,2009,10,2009-03-02,9,0,4,synthetic
13,2009,11,2009-03-09,7,0,4,synthetic
13,2009,12,2009-03-16,5,0,2,synthetic
13,2009,13,2009-03-23,7,0,4,synthetic
13,2009,14,2009-03-30,4,0,1,synthetic
13,2009,15,2009-04-06,8,0,4,synthetic
13,2009,16,2009-04-13,9,0,4,synthetic
13,2009,17,2009-04-20,12,0,4,synthetic
13,2009,18,2009-04-27,8,0,4,synthetic
13,2009,19,2009-05-04,6,0,3,synthetic
13,2009,20,2009-05-11,4,0,1,synthetic
13,2009,21,2009-05-18,4,0,1,synthetic
13,2009,22,2009-05-25,7,0,3,synthetic
13,2009,23,2009-06-01,7,0,3,synthetic
13,2009,24,2009-06-08,8,0,3,synthetic
13,2009,25,2009-06-15,9,0,5,synthetic
13,2009,26,2009-06-22,8,0,4,synthetic
13,2009,27,2009-06-29,14,0,7,synthetic
13,2009,28,2009-07-06,25,0,8,synthetic
13,2009,29,2009-07-13,32,0,16,synthetic
13,2009,30,2009-07-20,41,0,21,synthetic
13,2009,31,2009-07-27,44,0,19,synthetic
13,2009,32,2009-08-03,62,0,22,synthetic
13,2009,33,2009-08-10,82,0,43,synthetic
13,2009,34,2009-08-17,67,0,35,synthetic
13,2009,35,2009-08-24,80,1,36,synthetic
13,2009,36,2009-08-31,48,0,24,synthetic
13,2009,37,2009-09-07,64,1,27,synthetic
13,2009,38,2009-09-14,53,0,23,synthetic
13,2009,39,2009-09-21,46,1,22,synthetic
13,2009,40,2009-09-28,40,0,23,synthetic
13,2009,41,2009-10-05,33,0,18,synthetic
13,2009,42,2009-10-12,34,0,18,synthetic
13,2009,43,2009-10-19,17,0,9,synthetic
13,2009,44,2009-10-26,21,0,11,synthetic
13,2009,45,2009-11-02,18,0,7,synthetic
13,2009,46,2009-11-09,11,0,4,synthetic
13,2009,47,2009-11-16,4,0,2,synthetic
13,2009,48,2009-11-23,8,0,4,synthetic
13,2009,49,2009-11-30,2,0,0,synthetic
13,2009,50,2009-12-07,2,0,1,synthetic
13,2009,51,2009-12-14,3,0,1,synthetic
13,2009,52,2009-12-21,1,0,0,synthetic
13,2009,53,2009-12-28,2,0,1,synthetic
13,2010,1,2010-01-04,0,0,0,synthetic
13,2010,2,2010-01-11,2,0,1,synthetic
13,2010,3,2010-01-18,7,0,2,synthetic
13,2010,4,2010-01-25,1,0,0,synthetic
13,2010,5,2010-02-01,3,0,1,synthetic
13,2010,6,2010-02-08,0,0,0,synthetic
13,2010,7,2010-02-15,1,0,0,synthetic
13,2010,8,2010-02-22,4,0,2,synthetic
13,2010,9,2010-03-01,3,0,1,synthetic
13,2010,10,2010-03-08,3,0,1,synthetic
13,2010,11,2010-03-15,8,0,2,synthetic
13,2010,12,2010-03-22,6,0,3,synthetic
13,2010,13,2010-03-29,10,0,4,synthetic
13,2010,14,2010-04-05,14,0,5,synthetic
13,2010,15,2010-04-12,4,0,1,synthetic
13,2010,16,2010-04-19,8,0,3,synthetic
13,2010,17,2010-04-26,10,0,5,synthetic
13,2010,18,2010-05-03,5,0,1,synthetic
13,2010,19,2010-05-10,7,0,4,synthetic
13,2010,20,2010-05-17,5,0,2,synthetic
13,2010,21,2010-05-24,4,0,2,synthetic
13,2010,22,2010-05-31,8,0,3,synthetic
13,2010,23,2010-06-07,5,0,2,synthetic
13,2010,24,2010-06-14,9,0,3,synthetic
13,2010,25,2010-06-21,8,0,3,synthetic
13,2010,26,2010-06-28,9,0,4,synthetic
13,2010,27,2010-07-05,12,0,4,synthetic
13,2010,28,2010-07-12,19,0,11,synthetic
13,2010,29,2010-07-19,30,0,16,synthetic
13,2010,30,2010-07-26,34,0,15,synthetic
13,2010,31,2010-08-02,44,0,18,synthetic
13,2010,32,2010-08-09,61,0,31,synthetic
13,2010,33,2010-08-16,66,0,25,synthetic
13,2010,34,2010-08-23,74,0,31,synthetic
13,2010,35,2010-08-30,70,0,28,synthetic
13,2010,36,2010-09-06,63,0,31,synthetic
13,2010,37,2010-09-13,61,0,36,synthetic
13,2010,38,2010-09-20,57,0,20,synthetic
13,2010,39,2010-09-27,53,0,31,synthetic
13,2010,40,2010-10-04,45,0,17,synthetic
13,2010,41,2010-10-11,47,0,22,synthetic
13,2010,42,2010-10-18,37,1,20,synthetic
13,2010,43,2010-10-25,22,0,11,synthetic
13,2010,44,2010-11-01,18,0,7,synthetic
13,2010,45,2010-11-08,17,0,9,synthetic
13,2010,46,2010-11-15,11,0,5,synthetic
13,2010,47,2010-11-22,5,0,2,synthetic
13,2010,48,2010-11-29,3,0,1,synthetic
13,2010,49,2010-12-06,3,0,1,synthetic
13,2010,50,2010-12-13,2,0,0,synthetic
13,2010,51,2010-12-20,4,0,2,synthetic
13,2010,52,2010-12-27,3,0,1,synthetic
13,2011,1,2011-01-03,6,0,2,synthetic
13,2011,2,2011-01-10,5,0,1,synthetic
13,2011,3,2011-01-17,4,0,1,synthetic
13,2011,4,2011-01-24,3,0,1,synthetic
13,2011,5,2011-01-31,0,0,0,synthetic
13,2011,6,2011-02-07,0,0,0,synthetic
13,2011,7,2011-02-14,3,0,1,synthetic
13,2011,8,2011-02-21,2,0,0,synthetic
13,2011,9,2011-02-28,4,0,1,synthetic
13,2011,10,2011-03-07,5,0,2,synthetic
13,2011,11,2011-03-14,9,0,4,synthetic
13,2011,12,2011-03-21,9,0,3,synthetic
13,2011,13,2011-03-28,5,0,2,synthetic
13,2011,14,2011-04-04,3,0,1,synthetic
13,2011,15,2011-04-11,10,0,4,synthetic
13,2011,16,2011-04-18,12,0,5,synthetic
13,2011,17,2011-04-25,5,0,2,synthetic
13,2011,18,2011-05-02,9,0,4,synthetic
13,2011,19,2011-05-09,7,0,3,synthetic
13,2011,20,2011-05-16,6,0,3,synthetic
13,2011,21,2011-05-23,7,0,3,synthetic
13,2011,22,2011-05-30,10,0,5,synthetic
13,2011,23,2011-06-06,5,0,2,synthetic
13,2011,24,2011-06-13,6,0,2,synthetic
13,2011,25,2011-06-20,13,0,5,synthetic
13,2011,26,2011-06-27,11,0,4,synthetic
13,2011,27,2011-07-04,18,0,7,synthetic
13,2011,28,2011-07-11,28,0,12,synthetic
13,2011,29,2011-07-18,40,0,15,synthetic
13,2011,30,2011-07-25,44,0,16,synthetic
13,2011,31,2011-08-01,52,0,26,synthetic
13,2011,32,2011-08-08,79,0,32,synthetic
13,2011,33,2011-08-15,69,1,28,synthetic
13,2011,34,2011-08-22,74,0,34,synthetic
13,2011,35,2011-08-29,79,0,34,synthetic
13,2011,36,2011-09-05,84,0,43,synthetic
13,2011,37,2011-09-12,64,0,25,synthetic
13,2011,38,2011-09-19,63,0,23,synthetic
13,2011,39,2011-09-26,65,1,23,synthetic
13,2011,40,2011-10-03,50,0,27,synthetic
13,2011,41,2011-10-10,38,0,13,synthetic
13,2011,42,2011-10-17,25,0,13,synthetic
13,2011,43,2011-10-24,27,0,15,synthetic
13,2011,44,2011-10-31,30,0,14,synthetic
13,2011,45,2011-11-07,14,0,5,synthetic
13,2011,46,2011-11-14,6,0,2,synthetic
13,2011,47,2011-11-21,7,0,2,synthetic
13,2011,48,2011-11-28,6,0,2,synthetic
13,2011,49,2011-12-05,4,0,2,synthetic
13,2011,50,2011-12-12,4,0,1,synthetic
13,2011,51,2011-12-19,0,0,0,synthetic
13,2011,52,2011-12-26,1,0,0,synthetic
13,2012,1,2012-01-02,0,0,0,synthetic
13,2012,2,2012-01-09,3,0,1,synthetic
13,2012,3,2012-01-16,4,0,1,synthetic
13,2012,4,2012-01-23,5,0,2,synthetic
13,2012,5,2012-01-30,4,0,2,synthetic
13,2012,6,2012-02-06,6,0,2,synthetic
13,2012,7,2012-02-13,3,0,1,synthetic
13,2012,8,2012-02-20,2,0,0,synthetic
13,2012,9,2012-02-27,6,0,2,synthetic
13,2012,10,2012-03-05,3,0,1,synthetic
13,2012,11,2012-03-12,5,0,1,synthetic
13,2012,12,2012-03-19,9,0,4,synthetic
13,2012,13,2012-03-26,5,0,1,synthetic
13,2012,14,2012-04-02,6,0,2,synthetic
13,2012,15,2012-04-09,7,0,2,synthetic
13,2012,16,2012-04-16,3,0,1,synthetic
13,2012,17,2012-04-23,6,0,3,synthetic
13,2012,18,2012-04-30,8,0,3,synthetic
13,2012,19,2012-05-07,10,0,3,synthetic
13,2012,20,2012-05-14,8,0,4,synthetic
13,2012,21,2012-05-21,15,0,7,synthetic
13,2012,22,2012-05-28,11,0,5,synthetic
13,2012,23,2012-06-04,6,0,2,synthetic
13,2012,24,2012-06-11,9,0,4,synthetic
13,2012,25,2012-06-18,8,0,3,synthetic
13,2012,26,2012-06-25,8,0,2,synthetic
13,2012,27,2012-07-02,9,0,3,synthetic
13,2012,28,2012-07-09,17,0,7,synthetic
13,2012,29,2012-07-16,21,0,12,synthetic
13,2012,30,2012-07-23,45,0,16,synthetic
13,2012,31,2012-07-30,55,0,21,synthetic
13,2012,32,2012-08-06,54,0,25,synthetic
13,2012,33,2012-08-13,76,0,33,synthetic
13,2012,34,2012-08-20,73,0,27,synthetic
13,2012,35,2012-08-27,74,0,43,synthetic
13,2012,36,2012-09-03,77,0,34,synthetic
13,2012,37,2012-09-10,62,1,26,synthetic
13,2012,38,2012-09-17,59,0,30,synthetic
13,2012,39,2012-09-24,53,2,20,synthetic
13,2012,40,2012-10-01,52,0,25,synthetic
13,2012,41,2012-10-08,46,0,17,synthetic
13,2012,42,2012-10-15,47,0,24,synthetic
13,2012,43,2012-10-22,26,0,12,synthetic
13,2012,44,2012-10-29,23,0,11,synthetic
13,2012,45,2012-11-05,23,0,11,synthetic
13,2012,46,2012-11-12,11,0,5,synthetic
13,2012,47,2012-11-19,10,0,5,synthetic
13,2012,48,2012-11-26,4,0,1,synthetic
13,2012,49,2012-12-03,6,0,2,synthetic
13,2012,50,2012-12-10,1,0,0,synthetic
13,2012,51,2012-12-17,2,0,1,synthetic
13,2012,52,2012-12-24,4,0,2,synthetic
13,2013,1,2012-12-31,4,0,1,synthetic
13,2013,2,2013-01-07,5,0,2,synthetic
13,2013,3,2013-01-14,5,0,2,synthetic
13,2013,4,2013-01-21,4,0,1,synthetic
13,2013,5,2013-01-28,2,0,0,synthetic
13,2013,6,2013-02-04,3,0,1,synthetic
13,2013,7,2013-02-11,4,0,1,synthetic
13,2013,8,2013-02-18,3,0,1,synthetic
13,2013,9,2013-02-25,6,0,2,synthetic
13,2013,10,2013-03-04,9,0,5,synthetic
13,2013,11,2013-03-11,5,0,2,synthetic
13,2013,12,2013-03-18,4,0,2,synthetic
13,2013,13,2013-03-25,4,0,1,synthetic
13,2013,14,2013-04-01,4,0,1,synthetic
13,2013,15,2013-04-08,6,0,3,synthetic
13,2013,16,2013-04-15,4,0,2,synthetic
13,2013,17,2013-04-22,5,0,2,synthetic
13,2013,18,2013-04-29,10,0,4,synthetic
13,2013,19,2013-05-06,7,0,2,synthetic
13,2013,20,2013-05-13,5,0,2,synthetic
13,2013,21,2013-05-20,9,0,5,synthetic
13,2013,22,2013-05-27,9,0,4,synthetic
13,2013,23,2013-06-03,12,0,4,synthetic
13,2013,24,2013-06-10,15,0,6,synthetic
13,2013,25,2013-06-17,19,0,11,synthetic
13,2013,26,2013-06-24,16,0,8,synthetic
13,2013,27,2013-07-01,22,0,10,synthetic
13,2013,28,2013-07-08,20,0,7,synthetic
13,2013,29,2013-07-15,36,0,14,synthetic
13,2013,30,2013-07-22,43,0,24,synthetic
13,2013,31,2013-07-29,50,1,28,synthetic
13,2013,32,2013-08-05,61,0,33,synthetic
13,2013,33,2013-08-12,73,1,28,synthetic
13,2013,34,2013-08-19,73,1,40,synthetic
13,2013,35,2013-08-26,73,2,35,synthetic
13,2013,36,2013-09-02,84,1,41,synthetic
13,2013,37,2013-09-09,57,0,30,synthetic
13,2013,38,2013-09-16,38,0,20,synthetic
13,2013,39,2013-09-23,42,0,17,synthetic
13,2013,40,2013-09-30,43,0,17,synthetic
13,2013,41,2013-10-07,23,0,9,synthetic
13,2013,42,2013-10-14,37,0,18,synthetic
13,2013,43,2013-10-21,27,0,14,synthetic
13,2013,44,2013-10-28,17,0,9,synthetic
13,2013,45,2013-11-04,20,0,7,synthetic
13,2013,46,2013-11-11,14,0,5,synthetic
13,2013,47,2013-11-18,10,0,3,synthetic
13,2013,48,2013-11-25,4,0,1,synthetic
13,2013,49,2013-12-02,2,0,0,synthetic
13,2013,50,2013-12-09,3,0,1,synthetic
13,2013,51,2013-12-16,1,0,0,synthetic
13,2013,52,2013-12-23,3,0,1,synthetic
13,2014,1,2013-12-30,7,0,3,synthetic
13,2014,2,2014-01-06,2,0,1,synthetic
13,2014,3,2014-01-13,3,0,1,synthetic
13,2014,4,2014-01-20,2,0,0,synthetic
13,2014,5,2014-01-27,1,0,0,synthetic
13,2014,6,2014-02-03,2,0,0,synthetic
13,2014,7,2014-02-10,9,0,4,synthetic
13,2014,8,2014-02-17,3,0,1,synthetic
13,2014,9,2014-02-24,6,0,2,synthetic
13,2014,10,2014-03-03,9,0,3,synthetic
13,2014,11,2014-03-10,6,0,2,synthetic
13,2014,12,2014-03-17,5,0,2,synthetic
13,2014,13,2014-03-24,6,1,2,synthetic
13,2014,14,2014-03-31,3,0,1,synthetic
13,2014,15,2014-04-07,3,0,1,synthetic
13,2014,16,2014-04-14,12,0,6,synthetic
13,2014,17,2014-04-21,8,0,4,synthetic
13,2014,18,2014-04-28,11,1,4,synthetic
13,2014,19,2014-05-05,15,0,6,synthetic
13,2014,20,2014-05-12,6,0,2,synthetic
13,2014,21,2014-05-19,10,0,5,synthetic
13,2014,22,2014-05-26,11,0,4,synthetic
13,2014,23,2014-06-02,13,1,6,synthetic
13,2014,24,2014-06-09,15,0,8,synthetic
13,2014,25,2014-06-16,7,0,3,synthetic
13,2014,26,2014-06-23,12,0,6,synthetic
13,2014,27,2014-06-30,21,0,11,synthetic
13,2014,28,2014-07-07,23,0,13,synthetic
13,2014,29,2014-07-14,36,0,16,synthetic
13,2014,30,2014-07-21,38,0,15,synthetic
13,2014,31,2014-07-28,59,0,23,synthetic
